"Name","Modified Time","Change Time","Access Time","Created Time","Size","Flags(Dir)","Flags(Meta)","Known","Location","MD5 Hash","SHA-256 Hash","MIME Type","Extension"
"license.rtf","2017-02-18 08:30:02 SGT","2017-05-10 01:38:54 SGT","2017-03-19 10:28:32 SGT","2017-03-19 10:27:13 SGT","1044","Allocated","Allocated","unknown","/img_202.dd/Windows/WinSxS/x86_microsoft-windows-l..terpriseg.resources_31bf3856ad364e35_10.0.15063.0_en-us_488139f7ab708224/license.rtf","efbdb9e542e0765ead8e735c2b322fe6","e6af677793be0d1d8541cc73ffb7e8b968253cd47a2e00cc2adbbc02debb926d","application/rtf","rtf"
"license.rtf","2017-03-19 04:59:12 SGT","2017-05-10 01:38:54 SGT","2017-03-19 04:59:12 SGT","2017-03-19 04:59:12 SGT","539","Allocated","Allocated","unknown","/img_202.dd/Windows/WinSxS/x86_microsoft-windows-l..volume-professional_31bf3856ad364e35_10.0.15063.0_none_dca875c476f7fdea/license.rtf","129ea0e2bda698ae867efe78e0958541","78a249b6e0f74979d2d2a230abbe5f3c9b558fcc01e61c7c09950304cf95c7c0","application/rtf","rtf"
"license.rtf","2017-03-19 04:59:41 SGT","2017-05-10 01:38:54 SGT","2017-03-19 04:59:41 SGT","2017-03-19 04:59:41 SGT","38218","Allocated","Allocated","unknown","/img_202.dd/Windows/WinSxS/x86_microsoft-windows-license-default-core_31bf3856ad364e35_10.0.15063.0_none_2ffca0063d97b9df/license.rtf","59c1e86521777a80e714991c609aec5e","02d56d9654c23a86e7614997ffff0d0e42cd5508e9e73788a0555ef9cd26f705","application/rtf","rtf"
"license.rtf","2017-03-19 04:59:41 SGT","2017-05-10 01:38:54 SGT","2017-03-19 04:59:41 SGT","2017-03-19 04:59:41 SGT","42320","Allocated","Allocated","unknown","/img_202.dd/Windows/WinSxS/x86_microsoft-windows-license-oem-core_31bf3856ad364e35_10.0.15063.0_none_d7560a5d50750957/license.rtf","9366eca0e07b592b6e7582d53cb1af5a","58dff746ab8104c667842b036e0a43859fc772c5f1af43b5b3bd1200e269cd5e","application/rtf","rtf"
"license.rtf","2017-03-19 04:59:11 SGT","2017-05-10 01:38:54 SGT","2017-03-19 04:59:11 SGT","2017-03-19 04:59:11 SGT","42320","Allocated","Allocated","unknown","/img_202.dd/Windows/WinSxS/x86_microsoft-windows-license-oem-education_31bf3856ad364e35_10.0.15063.0_none_bd798fe0017db3d2/license.rtf","9366eca0e07b592b6e7582d53cb1af5a","58dff746ab8104c667842b036e0a43859fc772c5f1af43b5b3bd1200e269cd5e","application/rtf","rtf"
"license.rtf","2017-03-19 04:59:41 SGT","2017-05-10 01:38:54 SGT","2017-03-19 04:59:41 SGT","2017-03-19 04:59:41 SGT","539","Allocated","Allocated","unknown","/img_202.dd/Windows/WinSxS/x86_microsoft-windows-license-volume-core_31bf3856ad364e35_10.0.15063.0_none_5f8d42ae9fe8508a/license.rtf","129ea0e2bda698ae867efe78e0958541","78a249b6e0f74979d2d2a230abbe5f3c9b558fcc01e61c7c09950304cf95c7c0","application/rtf","rtf"
"license.rtf","2017-02-04 08:30:12 SGT","2017-05-10 01:38:54 SGT","2017-03-19 10:28:32 SGT","2017-03-19 10:27:01 SGT","42320","Allocated","Allocated","unknown","/img_202.dd/Windows/System32/en-US/Licenses/OEM/Core/license.rtf","9366eca0e07b592b6e7582d53cb1af5a","58dff746ab8104c667842b036e0a43859fc772c5f1af43b5b3bd1200e269cd5e","application/rtf","rtf"
"license.rtf","2017-02-11 02:28:40 SGT","2017-05-10 01:38:54 SGT","2017-03-19 10:28:32 SGT","2017-03-19 10:27:13 SGT","539","Allocated","Allocated","unknown","/img_202.dd/Windows/System32/en-US/Licenses/Volume/Core/license.rtf","129ea0e2bda698ae867efe78e0958541","78a249b6e0f74979d2d2a230abbe5f3c9b558fcc01e61c7c09950304cf95c7c0","application/rtf","rtf"
"license.rtf","2017-02-04 08:30:12 SGT","2017-05-10 01:38:54 SGT","2017-03-19 10:28:32 SGT","2017-03-19 10:27:01 SGT","38218","Allocated","Allocated","unknown","/img_202.dd/Windows/System32/en-US/Licenses/_Default/Core/license.rtf","59c1e86521777a80e714991c609aec5e","02d56d9654c23a86e7614997ffff0d0e42cd5508e9e73788a0555ef9cd26f705","application/rtf","rtf"
"lipeula.rtf","2017-02-04 08:30:12 SGT","2017-05-10 01:38:54 SGT","2017-03-19 10:28:46 SGT","2017-03-19 10:27:01 SGT","980","Allocated","Allocated","unknown","/img_202.dd/Windows/System32/en-US/lipeula.rtf","3b18697b64e7f3de04c966b9ecf2f67e","2aa72d5284dbe2a38d92cef68d084d4f689f9928db0cd1fe0a207ada2d10f5fc","application/rtf","rtf"
"lpeula.rtf","2017-02-04 08:30:12 SGT","2017-05-10 01:38:54 SGT","2017-03-19 10:28:46 SGT","2017-03-19 10:27:01 SGT","980","Allocated","Allocated","unknown","/img_202.dd/Windows/System32/en-US/lpeula.rtf","3b18697b64e7f3de04c966b9ecf2f67e","2aa72d5284dbe2a38d92cef68d084d4f689f9928db0cd1fe0a207ada2d10f5fc","application/rtf","rtf"
"license.rtf","2017-03-19 04:59:41 SGT","2017-05-10 01:38:54 SGT","2017-03-19 04:59:41 SGT","2017-03-19 04:59:41 SGT","42320","Allocated","Allocated","unknown","/img_202.dd/Windows/System32/Licenses/neutral/OEM/Core/license.rtf","9366eca0e07b592b6e7582d53cb1af5a","58dff746ab8104c667842b036e0a43859fc772c5f1af43b5b3bd1200e269cd5e","application/rtf","rtf"
"license.rtf","2017-03-19 04:59:41 SGT","2017-05-10 01:38:54 SGT","2017-03-19 04:59:41 SGT","2017-03-19 04:59:41 SGT","539","Allocated","Allocated","unknown","/img_202.dd/Windows/System32/Licenses/neutral/Volume/Core/license.rtf","129ea0e2bda698ae867efe78e0958541","78a249b6e0f74979d2d2a230abbe5f3c9b558fcc01e61c7c09950304cf95c7c0","application/rtf","rtf"
"license.rtf","2017-03-19 04:59:41 SGT","2017-05-10 01:38:54 SGT","2017-03-19 04:59:41 SGT","2017-03-19 04:59:41 SGT","38218","Allocated","Allocated","unknown","/img_202.dd/Windows/System32/Licenses/neutral/_Default/Core/license.rtf","59c1e86521777a80e714991c609aec5e","02d56d9654c23a86e7614997ffff0d0e42cd5508e9e73788a0555ef9cd26f705","application/rtf","rtf"
"OOBE_HELP_Cortana_Learn_More.rtf","2017-02-11 02:34:22 SGT","2017-05-10 01:38:54 SGT","2017-03-19 10:28:54 SGT","2017-03-19 10:27:01 SGT","94130","Allocated","Allocated","unknown","/img_202.dd/Windows/System32/oobe/en-US/OOBE_HELP_Cortana_Learn_More.rtf","e8ee42f27a9ac2588bb36fb2e7a70060","a6f8f3fe93903468b099173751c98e279bcf761437080797fb652fa6e9a3ea60","application/rtf","rtf"
"OOBE_HELP_Opt_in_Details.rtf","2017-02-11 02:34:22 SGT","2017-05-10 01:28:13 SGT","2017-03-19 10:28:54 SGT","2017-03-19 10:27:01 SGT","9786","Allocated","Allocated","unknown","/img_202.dd/Windows/System32/oobe/en-US/OOBE_HELP_Opt_in_Details.rtf","5826a50b52300f02d2df5be5e1b3de22","361bf980c2e91691a61aff2a4a555c8cddf77e3f53746a5af7e4f20e68c3f1c9","application/rtf","rtf"
"privacy.rtf","2017-01-19 11:06:58 SGT","2017-05-10 01:28:13 SGT","2017-03-19 10:28:54 SGT","2017-03-19 10:27:01 SGT","47224","Allocated","Allocated","unknown","/img_202.dd/Windows/System32/oobe/en-US/privacy.rtf","e159b8bd6f48f40067847be13f7a68c1","1b35554a0fb88f013507e2194522063acc456b44f1b07e54b944dc2f75e2e9ec","application/rtf","rtf"
"vofflps.rtf","2017-01-19 11:06:58 SGT","2017-05-10 01:28:13 SGT","2017-03-19 10:28:46 SGT","2017-03-19 10:27:01 SGT","47224","Allocated","Allocated","unknown","/img_202.dd/Windows/System32/oobe/en-US/vofflps.rtf","e159b8bd6f48f40067847be13f7a68c1","1b35554a0fb88f013507e2194522063acc456b44f1b07e54b944dc2f75e2e9ec","application/rtf","rtf"
"SynCntxt.rtf","2017-08-17 20:04:50 SGT","2018-01-09 07:20:05 SGT","2017-08-17 20:04:50 SGT","2017-08-17 20:04:50 SGT","12809443","Allocated","Allocated","unknown","/img_202.dd/Windows/System32/DriverStore/FileRepository/synpd.inf_amd64_318aa16b062fddc3/SynCntxt.rtf","262efa2fe34f4de7e340f3d3edebd2ac","b4edffd3b73bdaec94a6ba60bc1937712adeeeb2668891c34614fdd182c14f30","application/rtf","rtf"
"license.rtf","2017-05-09 07:51:40 SGT","2017-05-09 07:51:40 SGT","2017-05-09 07:51:40 SGT","2017-05-09 07:51:40 SGT","38217","Allocated","Allocated","unknown","/img_202.dd/Windows/System32/license.rtf","ae7c9248dd50341cb539f7ac602953d1","371e8c30c0dc7c54061931123ab4ba5d7da3312a616bcf81699e2a106a4b2608","application/rtf","rtf"
